2068000,-0.044088,0.145273,1.98088,1.986689,0.00123805
2070000,-0.057274,0.106601,1.995538,1.999203,0.001247211
2072000,0.04641,0.012482,0.596916,0.598847,0.000373073
2074000,0.100092,-0.012421,-1.782197,1.785049,-0.001113873
2076000,0.053059,0.012912,-2.181026,2.181709,-0.001363141
2078000,0.00652,-0.02254,-1.882797,1.882943,-0.001176748
2080000,0.02475,-0.066312,-2.059036,2.060252,-0.001286898
2082000,0.029501,-0.034571,-1.744126,1.744718,-0.001090079
2084000,-0.034176,0.020923,0.216172,0.219854,0.000135108
2086000,-0.086941,0.078351,2.175728,2.178874,0.00135983
2088000,-0.067706,0.075164,1.990574,1.993143,0.001244109
2090000,0.005478,0.036643,1.938024,1.938378,0.001211265
2092000,0.050897,0.081918,2.07452,2.076761,0.001296575
2094000,-0.023112,0.134216,1.940197,1.944972,0.001212623
2096000,-0.057137,0.076414,1.809552,1.812066,0.00113097
2098000,0.061839,-0.020157,-0.038577,0.075621,-2.41106E-05
2100000,0.146673,-0.042554,-2.025291,2.031041,-0.001265807
2102000,0.047433,-0.01132,-2.050009,2.050589,-0.001281256
2104000,-0.044834,-0.020029,-1.932199,1.932823,-0.001207624
2106000,0.035878,-0.058225,-2.056652,2.057789,-0.001285408
2108000,0.050919,-0.041323,-1.128663,1.130567,-0.000705414
2110000,-0.09192,0.056715,1.252119,1.256769,0.000782574
2112000,-0.12575,0.120191,2.424904,2.431135,0.001515565
2114000,-0.011867,0.043001,1.82285,1.823396,0.001139281
2116000,0.056192,0.014895,2.026872,2.027705,0.001266795
2118000,-0.009341,0.134022,2.042203,2.046617,0.001276377
2120000,-0.079497,0.158865,1.940459,1.948574,0.001212787
2122000,-0.002928,0.035445,1.199538,1.200065,0.000749711
2124000,0.100331,-0.013122,-1.076091,1.080838,-0.000672557
2126000,0.090295,0.035525,-2.187618,2.189769,-0.001367261
2128000,0.009851,-0.005601,-1.924627,1.92466,-0.001202892
2130000,-0.006056,-0.079962,-2.008503,2.010103,-0.001255314
2132000,0.045273,-0.04166,-2.021195,2.022131,-0.001263247
2134000,-0.001705,0.018864,-0.59309,0.593393,-0.000370681
2136000,-0.097397,0.054823,1.714612,1.718251,0.001071633
2138000,-0.084852,0.088134,2.219792,2.223161,0.00138737
2140000,0.000469,0.054895,1.866376,1.867183,0.001166485
2142000,0.05229,0.038169,2.061792,2.062808,0.00128862
2144000,-0.000594,0.113401,1.984322,1.987559,0.001240201
2146000,-0.054428,0.130327,1.992203,1.997203,0.001245127
2148000,0.01263,0.022556,0.687658,0.688144,0.000429786
2150000,0.120679,-0.057959,-1.707823,1.713062,-0.001067389
2152000,0.105754,-0.019768,-2.215143,2.217754,-0.001384464
2154000,-0.007899,-0.016206,-1.874502,1.874589,-0.001171564
2156000,-0.010907,-0.081659,-2.054433,2.056084,-0.001284021
2158000,0.057645,-0.064282,-1.751846,1.753972,-0.001094904
2160000,-0.031195,0.037714,0.227344,0.232552,0.00014209
2162000,-0.144556,0.109276,2.171747,2.179294,0.001357342
2164000,-0.073899,0.070754,1.99283,1.995455,0.001245519
2166000,0.057097,0.019774,1.937088,1.93803,0.00121068
2168000,0.038853,0.085265,2.074658,2.076773,0.001296661
2170000,-0.078675,0.142355,1.940426,1.947231,0.001212766
2172000,-0.043269,0.076536,1.805272,1.807411,0.001128295
2174000,0.07093,0.009301,-0.120829,0.140418,-7.55181E-05
2176000,0.090299,0.013271,-2.091733,2.093723,-0.001307333
2178000,0.034433,0.013272,-2.019236,2.019573,-0.001262023
2180000,0.004938,-0.043051,-1.939945,1.940429,-0.001212466
2182000,0.034596,-0.078048,-2.060502,2.06227,-0.001287814
2184000,0.013211,-0.02932,-1.16903,1.169472,-0.000730644
2186000,-0.06353,0.056257,1.203911,1.206898,0.000752444
2188000,-0.054505,0.065159,2.448705,2.450178,0.001530441
2190000,0.047767,0.040219,1.815546,1.816619,0.001134716
2192000,0.047694,0.103705,2.025396,2.02861,0.001265873
2194000,-0.046297,0.119325,2.046905,2.050903,0.001279316
2196000,-0.027448,0.040298,1.12568,1.126736,0.00070355
2198000,0.098939,-0.02085,-0.864953,0.870843,-0.000540596
2200000,0.126511,-0.020815,-2.179755,2.183523,-0.001362347
2202000,0.01508,-0.010306,-1.931862,1.931949,-0.001207414
2204000,-0.018541,-0.043085,-2.003479,2.004027,-0.001252174
2206000,0.058394,-0.071473,-2.023952,2.026055,-0.00126497
2208000,0.008121,-0.026071,-0.538987,0.539679,-0.000336867
2210000,-0.119071,0.086593,1.759971,1.766119,0.001099982
2212000,-0.104341,0.114052,2.198639,2.204067,0.001374149
2214000,0.005451,0.027775,1.871829,1.872043,0.001169893
2216000,0.052823,0.050638,2.064291,2.065588,0.001290182
2218000,-0.023821,0.150617,1.979214,1.98508,0.001237009
2220000,-0.065313,0.104359,1.997009,2.0008,0.001248131
2222000,0.022288,0.001378,0.607001,0.607412,0.000379376
2224000,0.103079,0.001754,-1.772171,1.775167,-0.001107607
2226000,0.060519,0.036969,-2.185569,2.186719,-0.001365981
2228000,-0.009795,-0.019302,-1.881742,1.881867,-0.001176089
2230000,0.019685,-0.074343,-2.058366,2.059802,-0.001286479
2232000,0.049735,-0.039107,-1.757242,1.758381,-0.001098276
2234000,-0.035973,0.013607,0.168027,0.172373,0.000105017
2236000,-0.10677,0.073422,2.146196,2.150104,0.001341373
2238000,-0.063814,0.086937,2.005176,2.008074,0.001253235
2240000,0.010258,0.04444,1.933525,1.934062,0.001208453
2242000,0.043302,0.072855,2.073635,2.075366,0.001296022
2244000,-0.00757,0.134863,1.943066,1.947756,0.001214416
2246000,-0.030436,0.081142,1.856733,1.858754,0.001160458
2248000,0.052741,-0.033429,0.038896,0.073567,0.00002431
2250000,0.124597,-0.04636,-2.018443,2.022816,-0.001261527
2252000,0.058867,0.006661,-2.057429,2.058282,-0.001285893
2254000,-0.029941,-0.019859,-1.926545,1.92688,-0.001204091
2256000,0.024363,-0.075757,-2.060052,2.061589,-0.001287533
2258000,0.048254,-0.04106,-1.161159,1.162886,-0.000725724
2260000,-0.078039,0.057001,1.222564,1.226378,0.000764103
2262000,-0.128141,0.101897,2.438052,2.443542,0.001523783
2264000,-0.024819,0.045398,1.820022,1.820758,0.001137514
2266000,0.051448,0.038247,2.024677,2.025691,0.001265423
2268000,-0.011838,0.131109,2.045879,2.05011,0.001278674
2270000,-0.073032,0.142318,1.937163,1.943757,0.001210727
2272000,0.014277,0.039196,1.214868,1.215584,0.000759293
2274000,0.095377,-0.013364,-1.082497,1.086773,-0.000676561
2276000,0.068561,0.019324,-2.20636,2.20751,-0.001378975
2278000,0.015067,-0.000602,-1.916968,1.917027,-0.001198105
2280000,0.008908,-0.058387,-2.00952,2.010388,-0.00125595
2282000,0.031034,-0.048822,-2.023194,2.024021,-0.001264496
2284000,-0.011695,0.001912,-0.579784,0.579905,-0.000362365
2286000,-0.074423,0.063117,1.721433,1.724197,0.001075896
2288000,-0.077285,0.085697,2.217105,2.220106,0.001385691
2290000,-0.020348,0.042604,1.866632,1.867229,0.001166645
2292000,0.050695,0.056919,2.062609,2.064017,0.001289131
2294000,0.007925,0.127704,1.983282,1.987405,0.001239551
2296000,-0.062714,0.1153,1.993053,1.99737,0.001245658
2298000,0.014928,0.02597,0.663696,0.664371,0.00041481
2300000,0.133207,-0.042964,-1.727627,1.733287,-0.001079767
