timestamp(ms),ADXL_X,ADXL_Y,ADXL_Z,ADXL_T,LIS_X,LIS_Y,LIS_Z,LIS_T
1776664716,0.029026,-0.068817,0.978848,0.981693,0.07,0.032,1.064,1.0668
1776664716,0.030418,-0.070751,0.979214,0.982238,0.071,0.034,1.065,
1776664716,,,,,,,,1.0679
1776664716,0.029938,-0.069908,0.978893,0.981843,0.069,0.036,1.068,1.0708
1776664716,0.029938,-0.069908,0.978893,0.981843,0.067,0.034,1.068,1.0706
1776664716,0.03035,-0.06929,0.979565,0.982481,0.069,0.037,1.063,1.0659
1776664716,0.03035,-0.06929,0.979565,0.982481,0.068,0.036,1.065,1.0678
1776664716,0.030479,-0.069199,0.978481,0.981399,0.068,0.036,1.069,1.0718
1776664716,0.030132,-0.070171,0.97834,0.981316,0.071,0.032,1.066,
1776664716,,,,,,,,1.0688
1776664716,0.030132,-0.070171,0.97834,0.981316,0.069,0.035,1.063,1.0658
1776664716,0.030487,-0.070267,0.978577,0.98157,0.067,0.032,,
1776664716,,,,,,,1.068,1.0706
1776664716,0.030762,-0.06958,0.978527,0.98148,0.07,0.03,1.071,1.0737
1776664716,0.030762,-0.06958,0.978527,0.98148,0.072,0.034,1.071,1.074
1776664716,0.030575,-0.069347,0.978214,0.981146,0.068,0.03,1.069,1.0716
1776664716,0.030834,-0.068634,0.977856,0.980746,0.07,0.035,1.067,
1776664716,0.030834,-0.068634,0.977856,0.980746,0.067,0.035,1.07,1.0727
1776664716,0.029884,-0.068893,0.977669,0.980549,0.069,,,
1776664716,,,,,,0.035,1.067,1.0698
1776664716,0.029884,-0.068893,0.977669,0.980549,0.072,,,
1776664716,,,,,,0.033,1.069,1.0719
1776664716,0.030098,-0.069912,0.977283,0.980243,,,,
1776664716,,,,,0.068,0.033,1.07,1.0727
1776664716,0.030628,-0.070007,0.978531,0.98151,0.066,0.036,1.066,1.0686
1776664716,0.030628,-0.070007,0.978531,,,,,
1776664716,,,,0.98151,0.071,0.036,1.068,1.071
1776664716,0.030827,-0.069687,0.97929,0.98225,0.071,0.034,1.068,1.0709
1776664716,0.030499,-0.070293,0.979431,0.982424,,,,
1776664716,,,,,0.075,0.034,1.07,1.0732
1776664716,0.030499,-0.070293,0.979431,0.982424,0.072,0.031,1.072,1.0749
1776664716,0.030769,-0.070328,0.978729,0.981735,0.068,,,
1776664716,,,,,,0.033,1.069,1.0717
1776664716,0.030769,-0.070328,0.978729,0.981735,0.067,0.033,1.072,1.0746
1776664716,0.029312,-0.06884,0.979675,0.982528,,,,
1776664716,,,,,0.071,0.033,1.07,1.0729
1776664716,0.03017,-0.069206,0.978184,0.981093,0.07,0.03,1.066,1.0687
1776664716,0.03017,-0.069206,0.978184,0.981093,,,,
1776664716,,,,,0.073,0.032,1.071,1.074
1776664716,0.031704,-0.069752,0.97797,0.980967,0.068,0.029,1.072,1.0745
1776664716,0.030621,-0.070038,,,,,,
1776664716,,,0.977863,0.980846,0.07,0.036,1.07,1.0729
1776664716,0.030621,-0.070038,0.977863,0.980846,0.072,0.035,1.07,1.073
1776664716,0.030464,-0.070087,0.977268,0.980252,,,,
1776664716,,,,,0.073,0.036,1.069,1.0721
1776664716,0.029846,-0.06934,0.978088,0.980997,0.071,0.035,1.068,1.0709
1776664716,0.029846,-0.06934,0.978088,0.980997,,,,
1776664716,,,,,0.069,0.037,1.07,1.0729
1776664716,0.029728,-0.068272,0.978458,0.981288,0.069,0.035,,
1776664716,,,,,,,1.07,1.0728
1776664716,0.029728,-0.068272,0.978458,0.981288,,,,
1776664716,,,,,0.075,0.038,1.067,1.0703
1776664716,0.030899,-0.069553,0.978344,0.9813,0.076,0.04,1.066,1.0695
1776664716,0.03038,-0.070431,0.978607,0.981609,,,,
1776664716,,,,,0.076,0.039,1.064,1.0674
1776664716,0.03038,-0.070431,0.978607,0.981609,0.078,0.038,1.067,1.0705
1776664716,0.030277,-0.069962,0.978718,0.981682,0.065,0.034,1.069,1.0715
1776664716,0.030899,-0.069153,0.978928,0.981853,0.07,0.036,1.073,1.0759
1776664716,0.030899,-0.069153,0.978928,0.981853,,,,
1776664716,,,,,0.078,0.031,1.079,1.0823
1776664716,0.029865,-0.069485,0.978493,0.981411,0.069,0.027,1.08,1.0825
1776664716,0.030449,-0.069252,0.979046,0.981964,,,,
1776664716,,,,,0.077,0.035,1.075,1.0783
1776664716,0.030449,-0.069252,0.979046,0.981964,0.072,0.031,1.058,
1776664716,,,,,,,,1.0609
1776664716,0.030411,-0.069702,0.979092,0.982041,,,,
1776664716,,,,,0.075,0.037,1.076,1.0792
1776664716,0.030411,-0.069702,0.979092,0.982041,0.063,0.034,1.059,1.0614
1776664716,0.030354,-0.070614,0.978039,0.981054,0.067,0.031,,
1776664716,,,,,,,1.067,1.0696
1776664716,0.031628,-0.069309,0.97752,0.980484,0.065,0.032,1.073,1.0754
1776664716,0.031628,-0.069309,0.97752,0.980484,0.065,0.038,1.067,
1776664716,,,,,,,,1.0697
1776664716,0.029556,-0.067966,0.978268,0.981071,0.076,0.036,1.058,1.0613
1776664716,0.029881,-0.070019,0.97797,0.980929,0.076,,,
1776664716,,,,,,0.035,1.062,1.0653
1776664716,0.029881,-0.070019,0.97797,0.980929,0.083,0.042,1.062,1.0661
1776664716,0.030479,-0.070755,0.978848,0.981875,0.075,,,
1776664716,,,,,,0.034,1.051,1.0542
1776664716,0.030479,-0.070755,0.978848,0.981875,0.081,0.034,1.078,1.0816
1776664716,0.029949,-0.069164,0.979923,0.982817,0.068,0.033,1.078,
1776664716,,,,,,,,1.0806
1776664716,0.031181,-0.069061,0.978432,0.981361,0.071,0.035,1.071,1.0739
1776664716,0.031181,-0.069061,0.978432,0.981361,0.073,0.035,,
1776664716,,,,,,,1.066,1.0691
1776664716,0.030052,-0.069496,0.978035,0.980961,0.065,0.04,1.073,1.0757
1776664716,0.029472,-0.070168,0.979473,0.982425,0.075,0.036,1.078,1.0812
1776664716,0.029472,-0.070168,0.979473,0.982425,0.071,0.032,1.081,1.0838
1776664716,0.030529,-0.070251,0.979103,0.982095,0.071,0.033,1.081,1.0838
1776664716,0.030308,-0.069241,0.979088,0.982001,0.075,0.036,1.076,1.0792
1776664716,0.030308,-0.069241,0.979088,0.982001,0.069,0.035,1.064,
1776664716,,,,,,,,1.0668
1776664716,0.030552,-0.068863,0.978748,0.981643,0.07,0.035,1.057,1.0599
1776664716,0.030552,-0.068863,0.978748,0.981643,0.071,,,
1776664716,,,,,,0.043,1.06,1.0632
1776664716,0.031212,-0.069366,0.977207,0.980163,0.073,0.035,1.065,1.0681
1776664716,0.029762,-0.070053,0.978046,0.981004,0.076,0.036,1.068,1.0713
1776664716,0.029762,-0.070053,0.978046,0.981004,0.072,0.031,1.068,1.0709
1776664716,0.03009,-0.070061,0.978779,0.981744,0.068,0.029,,
1776664716,,,,,,,1.067,1.0696
1776664716,0.030586,-0.069427,0.977718,0.980657,0.069,0.03,1.07,1.0726
1776664716,0.030586,-0.069427,0.977718,0.980657,0.069,0.032,1.072,1.0747
1776664716,0.029686,-0.069363,0.978867,0.98177,0.074,0.027,1.069,1.0719
1776664716,0.030827,-0.06979,0.979176,0.982143,0.071,0.027,,
1776664716,,,,,,,1.071,1.0737
1776664716,0.030827,-0.06979,0.979176,0.982143,0.072,0.029,1.067,1.0698
1776664716,0.02953,-0.070045,0.979099,0.982046,0.071,0.028,1.067,
1776664716,,,,,,,,1.0697
1776664716,0.02953,-0.070045,0.979099,0.982046,0.073,0.031,1.071,1.0739
1776664716,0.029495,-0.069214,0.979374,0.98226,0.069,0.029,1.069,
1776664716,,,,,,,,1.0716
1776664716,0.031013,-0.069431,0.978592,0.981542,0.068,0.031,1.067,1.0696
1776664716,0.031013,-0.069431,0.978592,0.981542,0.071,0.034,,
1776664716,,,,,,,1.069,1.0719
1776664716,0.030216,-0.069901,0.977932,0.980892,0.068,0.034,1.067,1.0697
1776664716,0.03072,-0.070057,0.977943,0.980931,0.067,0.037,1.068,1.0707
1776664716,0.03072,-0.070057,0.977943,0.980931,0.07,0.034,1.069,1.0718
1776664716,0.030521,-0.069439,0.977428,0.980367,0.072,0.035,1.068,1.071
1776664716,0.030521,-0.069439,0.978458,0.981394,0.068,0.035,1.067,1.0697
1776664716,0.029903,-0.069118,0.978104,0.980999,0.068,0.035,1.065,1.0677
1776664716,0.030212,-0.06953,0.977425,0.98036,0.069,0.037,1.066,1.0689
1776664716,0.030212,-0.06953,0.977425,0.98036,,,,
1776664716,,,,,0.072,0.037,1.068,1.0711
1776664716,0.030647,-0.069569,0.97797,0.98092,0.071,0.035,1.065,1.0679
1776664716,0.030613,-0.069702,0.978519,0.981476,0.068,0.036,1.067,1.0698
1776664716,0.030613,-0.069702,0.978519,0.981476,0.068,0.034,1.07,1.0727
1776664716,0.031498,-0.069851,0.977615,0.980614,0.065,0.032,1.068,1.0705
1776664716,0.030113,-0.069176,0.979141,0.982044,0.061,0.033,1.072,1.0742
1776664716,0.030113,-0.069176,0.979141,0.982044,0.062,,,
1776664716,,,,,,0.031,1.07,1.0722
1776664716,0.029972,-0.069679,0.980053,0.982984,0.065,0.033,1.07,1.0725
1776664716,0.029972,-0.069679,0.980053,0.982984,0.068,0.034,1.072,
1776664716,,,,,,,,1.0747
1776664716,0.030704,-0.071171,0.978931,0.981995,0.069,0.033,1.067,1.0697
1776664716,0.029831,-0.069603,0.980251,0.983172,0.067,0.035,1.069,1.0717
1776664716,0.029831,-0.069603,0.980251,0.983172,0.064,0.034,1.066,1.0685
1776664716,0.03038,-0.06905,0.97884,0.981743,0.066,0.03,1.065,1.0675
1776664716,0.031029,-0.069141,0.978256,0.981187,0.068,0.03,1.067,1.0696
1776664716,0.031029,-0.069141,0.978256,0.981187,0.07,,,
1776664716,,,,,,0.029,1.068,1.0707
1776664716,0.029816,-0.069584,0.978664,0.981588,0.072,0.03,1.071,1.0738
1776664716,0.030602,-0.070793,0.977951,0.980987,0.072,0.033,1.07,
1776664716,,,,,,,,1.0729
1776664716,0.030602,-0.070793,0.977951,0.980987,0.072,0.035,1.068,1.071
1776664716,0.030235,-0.069103,0.978359,0.981263,0.071,0.036,1.067,1.07
1776664716,0.030235,-0.069103,0.978359,0.981263,0.07,0.035,1.067,1.0699
1776664716,0.02969,-0.068211,0.977863,0.980689,0.071,0.032,1.067,
1776664716,,,,,,,,1.0698
1776664716,0.030502,-0.06937,0.977608,0.98054,0.076,0.033,1.067,1.0702
1776664716,0.030502,-0.06937,0.977608,0.98054,0.071,0.032,1.068,1.0708
1776664716,0.029583,-0.069462,0.978962,0.981869,0.073,0.033,1.069,1.072
1776664716,0.030308,-0.071209,0.978897,0.981952,0.07,0.031,1.071,
1776664716,,,,,,,,1.0737
1776664716,0.030308,-0.071209,0.978897,0.981952,0.068,0.034,1.082,1.0847
1776664716,0.0303,-0.070091,0.97979,0.982761,0.064,0.035,1.066,1.0685
1776664716,0.02985,-0.068615,0.979271,0.982126,0.068,0.031,1.069,1.0716
1776664716,0.02985,-0.068615,0.979271,,,,,
1776664716,,,,0.982126,0.062,0.026,1.077,1.0791
1776664716,0.030285,-0.068825,0.978912,0.981796,0.062,0.028,1.071,1.0732
1776664716,0.030285,-0.068825,0.978912,0.981796,0.076,0.035,1.073,
1776664716,,,,,,,,1.0763
1776664716,0.029972,-0.069763,0.978432,0.981373,0.078,0.033,1.066,1.0694
1776664716,0.03001,-0.07008,0.977951,0.980918,0.08,,,
1776664716,,,,,,0.041,1.081,1.0847
1776664716,0.03001,-0.07008,0.977951,0.980918,0.08,0.035,1.073,1.0765
1776664716,0.030586,-0.070087,0.978477,0.981461,0.082,,,
1776664716,,,,,,0.03,1.083,1.0865
1776664716,0.030144,-0.069923,0.978184,0.981143,0.076,0.034,1.076,1.0792
1776664716,0.030144,-0.069923,0.978184,0.981143,,,,
1776664716,0.030762,-0.069435,0.978329,0.981272,0.078,0.033,1.066,1.0695
1776664716,,,,,,,1.077,1.0803
1776664716,0.030762,-0.069435,0.978329,,,,,
1776664716,,,,0.981272,0.076,0.026,,
1776664716,,,,,,,1.057,1.06
1776664716,0.030151,-0.069328,0.978127,,,,,
1776664716,0.029282,-0.069191,,0.981044,0.079,0.03,1.069,1.0723
1776664716,0.029282,-0.069191,0.977829,0.980711,0.075,0.026,1.072,1.0738
1776664716,0.03001,-0.068459,0.978058,0.98095,0.074,0.027,1.079,1.0819
1776664716,,-0.069054,0.977528,0.980423,0.068,0.026,1.056,1.0585
1776664716,0.03001,,,,,,,
1776664716,0.030762,-0.069054,0.977528,0.980423,0.069,0.034,1.069,1.0718
1776664716,0.031136,-0.070271,0.978588,0.981602,0.067,0.03,1.073,1.0755
1776664716,,,,,0.067,0.032,1.079,1.0816
1776664716,0.031136,-0.070271,0.978588,0.981602,,,,
1776664716,0.029213,-0.069168,0.980259,0.98313,0.069,0.032,1.078,1.0807
1776664716,0.029213,,,,,,1.076,1.0787
1776664716,,-0.069168,0.980259,0.98313,0.068,0.036,1.066,1.0688
1776664716,0.030693,,,,,,,
1776664716,,-0.069427,0.979809,0.982745,0.069,0.034,1.068,1.0708
1776664716,0.030655,-0.070148,0.979076,0.982065,0.074,0.035,1.067,1.0701
1776664716,0.030655,-0.070148,0.979076,,,,,
1776664716,,,,0.982065,0.072,0.038,1.066,1.0691
1776664716,0.030319,,,,,,,
1776664716,,-0.070236,0.979229,0.982213,0.074,0.035,1.068,1.0711
1776664716,0.030823,,,,,,,
1776664716,,-0.069962,0.977955,0.980939,0.07,0.036,1.069,1.0719
1776664716,0.030823,-0.069962,0.977955,0.980939,0.069,0.035,1.067,
1776664716,,,,,,,,1.0698
1776664716,0.030445,-0.070007,0.977993,,,,,
1776664716,,,,0.980968,0.071,0.033,1.066,1.0689
1776664716,0.030293,-0.070133,0.977982,0.980961,0.071,0.035,1.07,1.0729
1776664716,0.030293,-0.070133,0.977982,,,,,
1776664716,,,,0.980961,0.072,0.035,1.069,
1776664716,,,,,,,,1.072
1776664716,0.031086,-0.070507,0.978352,0.981381,0.07,0.037,1.067,
1776664716,0.031086,-0.070507,0.978352,0.981381,0.071,0.037,1.067,1.07
1776664716,0.031021,-0.070583,0.978622,0.981655,0.075,0.036,1.07,1.0732
1776664716,0.030388,-0.069836,0.977707,,,,,
1776664716,,,,0.980669,0.077,0.034,1.069,1.0723
1776664716,0.030388,-0.069836,0.977707,0.980669,0.073,0.032,1.067,1.07
1776664716,0.031433,-0.068798,,,,,,
1776664716,,,0.976875,0.979799,0.071,0.035,1.067,1.0699
1776664716,0.030537,-0.068516,0.977684,0.980558,0.068,0.035,1.067,1.0697
1776664716,0.030537,-0.068516,0.977684,0.980558,,,,
1776664716,,,,,0.071,0.035,1.069,1.0719
1776664716,0.030445,-0.070541,0.976849,0.979865,0.064,0.039,1.072,
1776664716,,,,,,,,1.0746
1776664716,0.030445,,,,,,,
1776664716,,-0.070541,0.976849,0.979865,0.066,0.033,1.068,1.0705
1776664716,0.030666,-0.070744,0.978252,0.981286,0.07,0.035,1.067,1.0699
1776664716,0.029804,-0.069248,0.980774,0.983667,,,,
1776664716,,,,,0.067,0.034,1.073,1.0756
1776664716,0.029804,-0.069248,0.980774,0.983667,0.069,0.032,1.072,1.0747
1776664716,0.031574,-0.069752,0.979511,0.982499,0.068,0.031,1.071,1.0736
1776664716,0.030491,-0.069294,0.980335,0.983254,0.067,0.032,1.069,1.0716
1776664716,0.030491,-0.069294,0.980335,0.983254,0.069,0.031,1.067,
1776664716,,,,,,,,1.0697
1776664716,0.029266,-0.070457,0.979713,0.98268,0.072,0.03,1.065,1.0679
1776664716,0.030922,-0.071247,0.97905,0.982126,0.068,0.03,,
1776664716,,,,,,,1.07,1.0726
1776664716,0.030922,-0.071247,0.97905,0.982126,0.067,0.031,1.065,1.0676
1776664716,0.030731,-0.070278,0.978676,0.981677,0.067,0.035,,
1776664716,,,,,,,1.067,1.0697
1776664716,0.030731,-0.070278,0.978676,0.981677,0.068,0.038,1.069,1.0718
1776664716,0.031193,-0.070206,0.976921,0.979937,0.07,0.036,1.067,1.0699
1776664716,0.031498,-0.070419,0.976341,0.979384,0.073,0.039,1.065,1.0682
1776664716,0.031498,-0.070419,0.976341,0.979384,0.07,,,
1776664716,,,,,,0.036,1.069,1.0719
1776664716,0.030231,-0.070427,0.97736,0.98036,0.066,0.037,1.067,1.0697
1776664716,0.030891,-0.070114,,,,,,
1776664716,,,0.97826,0.981256,0.066,0.037,1.071,1.0737
1776664716,0.030891,-0.070114,0.97826,0.981256,0.067,0.034,1.07,1.0726
1776664716,0.031002,-0.069893,0.978027,0.981012,0.07,0.036,,
1776664716,,,,,,,1.072,1.0749
1776664716,0.031223,-0.069572,0.979095,0.982061,0.071,0.033,1.07,1.0729
1776664716,0.031223,-0.069572,0.979095,0.982061,0.07,0.033,1.071,
1776664716,,,,,,,,1.0738
1776664716,0.031025,-0.069866,0.979019,0.981999,0.069,0.03,1.07,1.0726
1776664716,0.031025,-0.069866,0.979019,0.981999,,,,
1776664716,,,,,0.072,0.03,1.068,1.0708
1776664716,0.029575,-0.070602,0.977566,0.980558,0.073,0.027,1.068,1.0708
1776664716,0.030933,-0.069717,0.97821,0.981179,,,,
1776664716,,,,,0.073,0.03,1.07,1.0729
1776664716,0.030933,-0.069717,0.97821,0.981179,0.071,0.032,1.068,1.0708
1776664716,0.031216,-0.069008,0.978188,0.981115,0.064,0.035,1.067,1.0695
1776664716,0.031002,-0.070309,0.977859,0.980874,0.067,0.037,1.066,1.0687
1776664716,0.031002,-0.070309,0.977859,0.980874,0.064,0.036,1.067,
1776664716,,,,,,,,1.0695
1776664716,0.03149,-0.070557,0.978233,0.98128,0.064,0.041,1.076,1.0787
1776664716,0.03149,-0.070557,0.978233,,,,,
1776664716,,,,0.98128,0.062,0.039,1.062,1.0645
1776664716,0.029663,-0.069756,0.978077,0.98101,0.069,0.035,1.068,1.0708
1776664716,0.030563,-0.06966,0.977688,0.980643,,,,
1776664716,,,,,0.068,0.04,1.079,1.0819
1776664716,0.030563,-0.06966,0.977688,0.980643,0.067,0.037,1.069,1.0717
1776664716,0.031425,-0.069721,0.97855,0.981534,0.073,0.038,1.068,1.0712
1776664716,0.030758,-0.069889,0.978256,0.981232,0.063,0.031,1.066,1.0683
1776664716,0.030758,-0.069889,0.978256,0.981232,0.076,0.04,1.061,
1776664716,,,,,,,,1.0645
1776664716,0.030777,-0.070694,0.978226,0.98126,0.073,0.038,1.068,1.0712
1776664716,0.030117,-0.069595,0.978626,0.98156,0.066,0.036,1.073,
1776664716,,,,,,,,1.0756
1776664716,0.030117,-0.069595,0.978626,0.98156,0.068,0.036,1.066,1.0688
1776664716,0.0299,-0.069527,0.978386,0.981309,0.071,,,
1776664716,,,,,,0.028,1.063,1.0657
1776664716,0.0299,-0.069527,0.978386,0.981309,0.073,0.03,1.079,1.0819
1776664716,0.029678,-0.069225,0.979717,0.982608,0.076,0.028,1.061,
1776664716,,,,,,,,1.0641
1776664716,0.029957,-0.070225,0.979298,0.982269,0.073,0.027,1.076,1.0788
1776664716,0.029957,-0.070225,0.979298,0.982269,0.063,0.034,1.076,1.0784
1776664716,0.030579,-0.070156,0.979809,0.982793,0.063,0.033,1.071,1.0734
1776664716,0.030178,-0.068951,0.979195,0.982083,0.069,0.028,1.068,
1776664716,,,,,,,,1.0706
1776664716,0.030178,-0.068951,0.979195,0.982083,0.065,0.031,1.069,1.0714
1776664716,0.030334,-0.069313,0.977806,0.980729,0.069,0.036,1.076,1.0788
1776664716,0.030109,-0.069649,0.978722,0.981659,0.068,0.031,1.071,1.0736
1776664716,0.030109,-0.069649,0.978722,0.981659,0.07,0.039,1.078,
1776664716,,,,,,,,1.081
1776664716,0.030262,-0.070263,0.977612,0.9806,0.071,0.036,1.069,1.072
1776664716,0.030262,-0.070263,0.977612,0.9806,0.072,0.035,,
1776664716,,,,,,,1.065,1.068
1776664716,0.030346,-0.069969,0.978004,0.980974,0.07,0.036,1.06,1.0629
1776664716,0.031071,-0.06916,0.977272,0.980209,0.07,0.034,1.059,1.0619
1776664716,0.031071,-0.06916,0.977272,0.980209,0.069,0.034,1.068,1.0708
1776664716,0.030567,-0.068981,0.977997,0.980903,0.069,0.036,,
1776664716,,,,,,,1.074,1.0768
1776664716,0.029263,-0.069954,0.978382,0.981316,0.068,0.035,1.07,1.0727
1776664716,0.029263,-0.069954,0.978382,0.981316,0.067,0.037,1.07,1.0727
1776664716,0.030392,-0.070751,0.978481,0.981507,0.069,0.035,1.072,1.0748
1776664716,0.030392,-0.070751,0.978481,0.981507,0.069,0.036,,
1776664716,,,,,,,1.072,1.0748
1776664716,0.030266,-0.068855,0.979641,0.982524,0.069,0.032,1.069,1.0717
1776664716,0.030392,-0.068699,0.97863,0.981509,0.065,0.032,1.066,1.0685
1776664716,0.030392,-0.068699,0.97863,0.981509,0.068,0.033,1.065,1.0677
1776664716,0.031055,-0.069523,0.978264,0.981223,0.067,0.035,1.066,
1776664716,,,,,,,,1.0687
1776664716,0.029522,-0.069691,0.978642,0.981564,0.068,0.037,1.064,1.0668
1776664716,0.029522,-0.069691,0.978642,0.981564,,,,
1776664716,,,,,0.069,0.036,1.069,1.0718
1776664716,0.030151,-0.070133,0.978302,0.981276,0.069,0.039,1.07,1.0729
1776664716,0.030579,-0.069378,0.978851,0.981783,0.07,,,
1776664716,,,,,,0.034,1.068,1.0708
1776664716,0.030579,-0.069378,0.978851,0.981783,0.071,0.037,1.068,1.071
1776664716,0.030441,-0.069469,0.979221,0.982154,0.071,0.038,1.066,1.069
1776664716,0.030441,-0.069469,0.979221,0.982154,0.075,0.039,1.069,1.0723
1776664716,0.030964,-0.069641,0.979267,0.982228,0.071,0.036,1.068,1.071
1776664716,0.029671,-0.070187,0.978523,0.981486,0.072,0.037,1.068,1.0711
1776664716,0.029671,-0.070187,0.978523,0.981486,0.071,0.035,1.071,
1776664717,,,,,,,,1.0739
1776664717,0.029976,-0.069908,0.97831,0.981262,0.069,0.033,1.07,1.0727
1776664717,0.030853,-0.069939,0.977974,0.980957,0.072,0.036,1.071,1.074
1776664717,0.030853,-0.069939,0.977974,0.980957,0.076,0.036,1.07,1.0733
1776664717,0.030811,-0.069553,0.978786,0.981738,0.073,0.034,1.071,1.074
1776664717,0.031258,-0.070831,0.977459,0.98052,0.073,0.032,1.068,1.071
1776664717,0.031258,-0.070831,0.977459,0.98052,0.074,0.032,1.068,1.071
1776664717,0.030746,-0.070248,0.977875,0.980877,0.072,0.03,1.066,1.0688
1776664717,0.030746,-0.070248,0.977875,0.980877,,,,
1776664717,,,,,0.071,0.031,1.066,1.0688
1776664717,0.029411,-0.069271,0.978333,0.981223,0.068,0.032,1.069,1.0716
1776664717,0.031139,-0.069931,0.978531,0.981521,0.071,0.032,1.068,1.0708
1776664717,0.031139,-0.069931,0.978531,0.981521,0.07,0.035,1.068,1.0709
1776664717,0.030067,-0.069176,0.978725,0.981628,0.068,0.037,,
1776664717,,,,,,,1.07,1.0728
1776664717,0.030109,-0.070984,0.977116,0.980153,0.07,0.037,1.07,1.0729
1776664717,0.030109,,,,,,,
1776664717,,-0.070984,0.977116,0.980153,0.071,0.036,1.072,
1776664717,0.031044,-0.069324,0.978779,0.981722,0.071,,,1.075
1776664717,0.029064,-0.069019,0.977947,,,0.029,1.069,1.0717
1776664717,,,,0.98081,0.071,0.034,1.073,1.0759
1776664717,0.029064,,,,,,,
1776664717,0.031277,-0.069019,0.977947,0.98081,0.071,0.034,1.072,1.0749
1776664717,,-0.069725,0.978569,0.981548,0.072,0.034,1.072,1.075
1776664717,0.031277,,,,,,,
1776664717,,-0.069725,,,,,,
1776664717,,,0.978569,0.981548,0.072,0.034,1.069,1.072
1776664717,0.030521,,,,,,,
1776664717,,-0.069736,0.978764,0.981719,0.068,0.035,1.07,1.0727
1776664717,0.02977,-0.069683,0.979809,,,,,
1776664717,,,,0.982735,,,,
1776664717,,,,,0.071,0.034,1.068,1.0709
1776664717,0.02977,,,,,,,
1776664717,,-0.069683,0.979809,0.982735,,,,
1776664717,,,,,0.07,0.033,1.069,1.0718
1776664717,0.030834,-0.069206,0.978466,0.981407,0.068,0.035,1.07,1.0727
1776664717,,,0.97839,0.981319,0.069,0.034,1.07,1.0728
1776664717,0.030834,,,,,,,
1776664717,,-0.069206,0.97839,0.981319,0.065,0.034,1.071,
1776664717,0.030113,-0.069393,0.978542,0.981462,0.065,,,1.0735
1776664717,,,,,,0.035,1.071,1.0735
1776664717,0.030113,-0.069393,,,,,,
1776664717,0.030205,,0.978542,0.981462,0.075,0.034,1.072,1.0752
1776664717,,-0.070457,0.979034,0.982031,0.064,0.033,1.07,1.0724
1776664717,0.030399,,,,,,,
1776664717,,-0.070599,0.979855,0.982865,0.075,0.032,,
1776664717,,,,,,,1.07,1.0731
1776664717,0.030399,-0.070599,0.979855,,,,,
1776664717,0.030632,,,0.982865,0.074,0.03,1.072,1.075
1776664717,,-0.069592,0.97913,0.982078,0.067,0.032,,
1776664717,,,,,,,1.062,1.0646
1776664717,0.030224,-0.068897,0.976974,0.979867,0.075,0.029,1.057,
1776664717,0.030224,-0.068897,0.976974,0.979867,0.068,0.024,1.059,1.0615
1776664717,0.029804,,,,,,,
1776664717,,-0.069149,0.977978,0.980872,0.07,0.031,1.079,1.0817
1776664717,0.030727,-0.071213,0.977695,0.980767,0.072,0.033,1.058,1.061
1776664717,0.030727,-0.071213,0.977695,0.980767,0.071,0.032,1.072,1.0748
1776664717,0.030979,-0.070377,0.978477,0.981494,,,,
1776664717,,,,,0.068,0.035,1.071,1.0737
1776664717,0.030979,-0.070377,0.978477,0.981494,0.072,0.03,1.068,1.0708
1776664717,0.030117,-0.069302,0.978661,0.981573,0.075,0.031,1.081,1.084
1776664717,0.03096,-0.069935,0.977425,0.980412,0.068,0.033,,
1776664717,,,,,,,1.079,1.0816
1776664717,0.03096,-0.069935,0.977425,0.980412,0.068,0.039,1.087,1.0898
1776664717,0.030499,-0.069389,0.977985,0.980918,0.065,0.027,1.075,
1776664717,,,,,,,,1.0773
1776664717,0.029083,-0.069859,0.979038,0.981958,0.064,0.032,1.079,1.0814
1776664717,0.029083,-0.069859,,,,,,
1776664717,,,0.979038,0.981958,0.065,0.035,1.067,1.0696
1776664717,0.030991,-0.070946,0.978825,0.981882,0.069,0.038,1.061,
